ID,ID,Budget,Popularity,Release Date,Revenue,Runtime,Vote Average,Vote Count,IMDB
1033,9978,40000000,15.941,2006-07-21,23937870,93,5.2,582,tt0457495
1034,9693,76000000,23.971,2006-09-22,70595464,109,7.603,6237,tt0206634
1035,9904,80000000,36.023,2006-03-06,102338515,95,5.538,917,tt0405469
1036,1372,100000000,43.561,2006-12-07,171720398,143,7.526,6746,tt0450259
1037,9664,60000000,13.523,2006-09-22,17834865,138,6.5,697,tt0454824
1038,25430,0,11.774,1949-11-16,0,109,7.0,182,tt0041113
1039,11515,50000000,13.05,2006-11-08,9448082,114,6.607,415,tt0455957
1040,1247,85000000,20.431,2006-12-11,100266865,167,6.3,984,tt0343737
1041,3683,90000000,18.662,2006-10-18,65900249,135,6.8,1591,tt0418689
1042,1427,60000000,80.284,2006-09-13,135039924,147,7.346,3977,tt0396171
1043,3093,70000000,31.764,2006-03-29,38629478,114,5.085,650,tt0430912
1044,1452,270000000,33.491,2006-06-28,391081192,154,5.72,3689,tt0348150
1045,9992,86000000,35.394,2006-12-13,107944236,94,6.386,2611,tt0344854
1046,82,135000000,22.114,2006-07-27,163794509,132,6.0,1508,tt0430357
1047,11619,149000000,35.408,2006-10-22,178120010,84,6.2,3318,tt0424095
1048,503,160000000,24.289,2006-05-10,181674817,98,5.8,1869,tt0409182
1049,1858,150000000,23.079,2007-06-27,709709780,143,6.761,9989,tt0418279
1050,810,160000000,125.097,2007-05-17,813367380,93,6.3,7968,tt0413267
1051,6477,60000000,57.298,2007-12-13,361366633,92,5.808,3972,tt0952640
1052,675,150000000,202.552,2007-06-28,938212738,138,7.686,17530,tt0373889
1053,7326,7500000,20.965,2007-12-05,232372681,96,7.042,6476,tt0467406
1054,4964,30000000,21.055,2007-06-01,219922417,129,6.255,3522,tt0478311
1055,2503,70000000,31.043,2007-08-03,442824138,115,7.414,6845,tt0440963
1056,35,75000000,93.828,2007-07-25,527068851,87,6.995,7170,tt0462538
1057,23827,215000,47.052,2007-09-14,194183034,85,5.997,4486,tt1179904
1058,6479,150000000,69.866,2007-12-12,585410052,101,7.196,14162,tt0480249
1059,8363,20000000,86.87,2007-03-20,170812526,113,7.212,6276,tt0829482
1060,6637,130000000,42.251,2007-12-13,459242249,124,6.308,4582,tt0465234
1061,559,258000000,77.687,2007-05-01,890871626,139,6.382,12536,tt0413300
1062,13680,22000000,35.776,2007-09-28,147880543,110,6.45,1776,tt0492956
1063,1265,60000000,97.679,2007-02-15,137587063,96,7.282,4187,tt0398808
1064,8271,20000000,26.036,2007-04-12,117760134,105,6.674,3124,tt0486822
1065,9955,53000000,26.837,2007-03-30,118200000,93,6.094,1537,tt0445934
1066,2062,150000000,135.076,2007-06-28,623726000,111,7.797,15054,tt0382932
1067,663,10000000,44.798,2007-10-25,139352633,96,6.151,3168,tt0890870
1068,6977,25000000,53.217,2007-06-13,171627166,122,7.933,10504,tt0477348
1069,7350,45000000,24.498,2007-12-15,175372502,97,7.171,3332,tt0825232
1070,1931,13000000,35.137,2007-05-16,75511123,114,6.914,356,tt0775539
1071,3021,25000000,30.427,2007-06-22,132963417,104,6.664,3778,tt0450385
1072,2976,50000000,24.205,2007-07-19,90450008,117,6.663,2294,tt0427327
1073,948,325000,48.612,1978-10-24,70274000,91,7.571,4739,tt0077651
1074,4523,85000000,40.245,2007-11-20,340487652,107,6.802,4926,tt0461770
1075,17202,15000000,10.015,2007-10-12,55184721,113,6.5,119,tt0906108
1076,9757,10000000,46.207,2007-02-08,159313561,102,5.584,2016,tt0477051
1077,3563,85000000,31.631,2007-07-12,187134117,115,6.0,2035,tt0762107
1078,298,85000000,26.019,2007-06-06,311312624,122,6.71,5626,tt0496806
1079,4982,100000000,31.34,2007-11-02,266465037,157,7.578,4726,tt0765429
1080,9963,20000000,19.506,2007-02-08,84297309,96,6.26,1361,tt0477071
1081,1571,110000000,37.386,2007-06-20,383531464,128,6.595,5165,tt0337978
1082,4566,25000000,20.014,2007-10-12,92991835,120,6.8,1455,tt0465538
1083,6023,30000000,27.807,2007-11-15,156835339,126,7.186,3037,tt0431308
1084,7211,25000000,13.6,2007-10-26,68474305,98,6.544,1029,tt0480242
1085,10172,0,19.597,2007-04-04,58400000,92,5.767,537,tt0422774
1086,4347,30000000,27.684,2007-09-07,131016624,123,7.7,3658,tt0783233
1087,1273,34000000,28.951,2007-03-23,95608995,87,6.096,942,tt0453556
1088,9760,20000000,27.035,2007-01-25,86865564,85,3.9,1349,tt0799949
1089,9966,16000000,20.647,2007-02-02,55060212,90,5.708,705,tt0425430
1090,10758,1500000,9.548,2007-05-25,22240529,108,6.767,454,tt0473308
1091,1620,24000000,36.926,2007-11-21,99965753,89,6.08,2883,tt0465494
1092,1646,21000000,28.533,2007-01-05,43095175,123,7.923,1931,tt0463998
1093,14047,15000000,16.439,2007-12-27,30226144,126,7.206,506,tt0427309
1094,7345,25000000,28.81,2007-12-26,77208711,158,8.094,5622,tt0469494
1095,3638,28000000,16.829,2007-06-15,92601050,104,6.5,1094,tt0481141
1096,11172,40000000,19.305,2007-02-09,145896422,105,6.402,1489,tt0758766
1097,10090,10000000,9.793,2007-02-23,20342161,84,5.8,202,tt0499554
1098,10030,25000000,23.1,2007-09-21,59192128,101,5.898,1302,tt0452625
1099,4513,30000000,31.386,2007-10-17,75505973,113,6.388,2385,tt0389722
1100,285,300000000,125.025,2007-05-19,961000000,169,7.2,12861,tt0449088
1101,2959,35000000,13.187,2007-07-04,69307224,91,5.688,787,tt0762114
1102,3432,20000000,19.039,2007-06-01,48443734,120,6.895,1491,tt0780571
1103,1268,25000000,28.147,2007-03-22,232225908,90,6.34,2501,tt0453451
1104,5876,18000000,43.146,2007-11-21,57470220,126,6.886,4373,tt0884328
1105,2001,21000000,21.15,2007-10-12,55033767,118,6.688,1167,tt0498399
1106,1691,10200000,31.122,2007-06-08,35728183,93,5.816,1732,tt0498353
1107,14144,6000000,16.187,2007-08-08,18197398,89,4.828,404,tt0462244
1108,9542,6000000,21.373,1986-01-17,5844868,98,6.969,738,tt0091209
1109,12435,20000000,20.051,2007-08-24,47817020,106,6.356,991,tt0489237
1110,18477,700000,12.662,1985-08-02,0,86,4.543,185,tt0089274
1111,1250,110000000,58.916,2007-01-15,228738393,114,5.531,5246,tt0259324
1112,615658,0,54.167,2021-06-09,0,96,5.97,919,tt10418662
1113,7737,45000000,13.476,2007-09-20,148412065,94,6.274,3633,tt0432021
1114,14043,20000000,14.064,2007-06-15,30715465,99,6.08,449,tt0479500
1115,881487,0,56.249,2022-10-07,0,86,5.789,45,tt15558152
1116,3594,30000000,25.235,2007-02-23,77566815,101,6.414,2864,tt0481369
1117,13158,750000,9.154,2007-04-13,5500000,86,6.521,95,tt0455326
1118,13257,22000000,11.427,2007-09-14,33683200,87,5.025,382,tt0419984
1119,5915,15000000,43.52,2007-09-11,56255142,148,7.814,8745,tt0758758
1120,13885,50000000,27.455,2007-12-20,152000000,116,7.199,5277,tt0408236
1121,1979,130000000,35.505,2007-06-13,301913131,92,5.586,7128,tt0486576
1122,440,40000000,60.321,2007-12-25,130290885,94,5.1,2446,tt0758730
1123,5123,25000000,27.025,2007-11-21,66122026,114,7.39,2456,tt0426931
1124,14434,11000000,10.603,2007-03-07,13196245,90,5.4,158,tt0770772
1125,4771,19000000,22.22,2007-06-06,34619699,113,7.303,3242,tt0452623
1126,13067,10000000,10.211,2007-04-16,17500000,97,5.9,420,tt0419843
1127,10294,19000000,20.557,2007-04-20,35300645,85,6.22,1230,tt0452702
1128,242095,4000000,24.885,2014-03-15,2665322,97,5.99,1488,tt2910814
1129,5174,140000000,59.518,2007-08-08,258022233,91,6.422,2731,tt0293564
1130,2355,20000000,18.183,2007-03-22,22222308,124,7.173,921,tt0490204
1131,34803,21000000,17.311,2010-04-15,49050886,92,5.79,844,tt1321509
1132,10247,0,10.146,2007-11-23,0,95,6.439,263,tt0760311
1133,13159,20000000,12.992,2007-05-10,25000167,113,5.97,385,tt0791304
1134,13025,2000000,13.039,2007-05-26,5540941,95,5.576,668,tt0848557
1135,15581,0,8.21,2007-07-27,0,93,3.9,51,tt0785077
1136,1961,1500000,9.82,2007-10-01,173066,86,5.89,282,tt0489235
1137,5176,55000000,22.624,2007-09-06,70016220,122,7.198,3103,tt0381849
1138,8141,4000000,7.891,2007-02-09,3748295,90,6.123,228,tt0796375
1139,1990,0,10.051,2007-07-12,486021,85,6.5,446,tt0842929
1140,10431,25000000,28.893,2007-08-24,40452643,103,6.276,1433,tt0499556
1141,14001,20000000,49.064,2007-03-16,22217407,89,6.4,1974,tt0455760
1142,4629,4000000,13.204,2007-09-20,46474,105,6.0,172,tt0465436
1143,7942,10000000,14.116,2007-09-06,33478921,100,6.164,587,tt0425413
1144,13474,3500000,25.356,2007-11-09,7766240,98,6.2,714,tt0804516
1145,4538,16000000,19.099,2007-09-07,24377151,92,7.2,3074,tt0838221
1146,10822,4600000,20.971,2007-05-18,1432799,97,5.7,160,tt0379976
1147,13173,5250000,10.516,2007-08-03,785528,96,4.907,159,tt0811106
1148,5857,12000000,12.875,2007-07-27,9620399,105,4.5,324,tt0897361
1149,10760,16500000,17.763,2007-09-21,13620075,108,6.489,943,tt0815244
1150,7797,5000000,8.82,2007-10-26,244397,125,6.146,182,tt0481797
1151,11600,5000000,11.063,2007-11-16,782102,90,6.142,144,tt0937237
1152,14424,5,25.022,2007-06-15,1,100,6.142,236,tt0497972
1153,13068,0,9.069,2007-01-19,0,101,6.21,157,tt0477078
1154,14223,6000000,14.823,2007-04-27,285000,91,5.818,374,tt0486051
1155,6615,12000000,24.903,2007-10-12,11293663,106,7.151,1541,tt0805564
1156,10759,15000000,11.415,2007-10-19,0,107,4.9,126,tt0790804
1157,1988,16000000,13.812,2007-06-22,18928871,100,6.4,279,tt0829459
1158,13177,8000000,10.107,2007-09-07,908847,99,6.356,202,tt0850253
1159,13998,10000000,10.54,2007-11-16,0,91,5.887,221,tt0757361
1160,8669,12000000,12.581,2007-05-01,5254986,97,6.7,548,tt0423977
1161,6538,75000000,17.562,2007-12-19,119483446,102,6.6,1255,tt0472062
1162,10071,0,10.265,2007-09-07,0,93,5.0,108,tt0784972
1163,1989,10000000,16.941,2007-11-28,21786738,95,6.394,636,tt0765120
1164,9785,30000000,10.409,2007-04-27,26810113,102,6.361,463,tt0435670
1165,5718,10000000,10.741,2007-01-24,1045786,93,6.5,291,tt0388182
1166,13074,0,11.253,2007-06-14,0,112,6.345,194,tt0416185
1167,13641,0,15.999,2007-02-07,0,95,6.3,306,tt0485851
1168,14123,20000000,22.922,2007-08-03,26000000,102,5.772,386,tt0804452
1169,11835,20000000,20.406,2007-08-31,16974459,105,6.712,946,tt0804461
1170,8954,0,14.192,2007-09-13,0,102,6.5,316,tt0831884
1171,7972,18000000,21.409,2007-09-26,25005257,117,7.1,1257,tt0292963
1172,8270,16000000,12.484,2007-03-09,5367030,99,6.7,533,tt0427470
1173,10075,15000000,12.09,2007-01-26,6340723,98,5.502,262,tt0397044
1174,4170,12000000,14.338,2007-01-23,0,120,6.835,224,tt0399095
1175,14396,20000000,13.431,2007-01-05,10337477,84,5.096,208,tt0462229
1176,13079,8000000,12.83,2007-09-08,0,90,6.015,236,tt0815178
1177,3877,16000000,10.724,2007-09-26,2849142,113,6.538,290,tt0469623
1178,3489,30000000,15.515,2007-02-14,32593385,108,5.748,938,tt0411061
1179,10234,0,19.53,1997-09-11,0,109,7.335,1517,tt0119167
1180,7485,61000000,62.534,2007-03-22,95696996,124,7.076,4162,tt0822854
1181,14125,17000000,13.721,2007-03-09,10921200,84,4.9,365,tt0374563
1182,1683,40000000,20.167,2007-04-05,62771059,99,5.681,709,tt0444682
1183,3902,20000000,18.718,2007-10-01,4001121,135,6.584,596,tt0368794
1184,6575,35000000,16.298,2007-12-21,18317151,96,6.554,571,tt0841046
1185,5125,27500000,13.555,2007-09-07,24748670,120,6.464,578,tt0804522
1186,14753,20000000,10.085,2007-09-14,0,107,5.754,183,tt0494834
1187,5126,27000000,11.894,2007-11-02,9411042,106,6.6,255,tt0415965
1188,4515,35000000,17.132,2007-10-22,63215872,92,6.018,649,tt0891527
1189,4688,45000000,13.189,2007-09-14,29625761,133,7.143,1190,tt0445922
1190,1248,50000000,5.959,2007-02-06,82169884,121,6.227,1918,tt0367959
1191,4349,70000000,19.804,2007-08-22,86658558,110,6.662,1384,tt0431197
1192,9038,60000000,22.943,2007-10-05,127766650,116,5.701,1417,tt0408839
1193,5559,150000000,39.222,2007-11-02,287594577,91,6.008,4315,tt0389790
1194,5353,0,12.874,2007-09-03,7644409,101,6.539,267,tt0455782
1195,4512,30000000,21.814,2007-09-07,14711793,160,7.1,2166,tt0443680
1196,4141,39000000,23.416,2007-07-26,26820641,86,6.442,1616,tt0465602
1197,5375,100000000,17.801,2007-11-03,97838349,116,5.769,736,tt0486583
1198,2270,70000000,23.877,2007-08-09,137515140,127,7.245,3593,tt0486655
1199,1949,65000000,46.501,2007-03-02,84785914,157,7.514,9120,tt0443706
1200,2284,0,14.532,2007-11-14,69474661,93,6.228,1098,tt0457419
1201,4413,70000000,18.718,2007-09-12,69766619,122,6.5,822,tt0476964
1202,1534,45000000,16.714,2007-01-11,30822861,99,5.627,583,tt0446013
1203,2274,45000000,12.317,2007-10-05,31852619,94,5.434,356,tt0484562
1204,7183,60795000,21.685,2007-04-11,73090611,109,5.8,799,tt0457433
1205,4517,55000000,21.213,2007-09-09,74237563,114,6.7,1091,tt0414055
1206,6639,45000000,17.134,2007-10-04,4607608,139,6.602,327,tt0484740
1207,9408,85000000,30.696,2007-06-08,149044513,85,6.343,2149,tt0423294
1208,285923,67000000,14.83,2007-04-06,25422088,191,6.971,1430,tt0462322
1209,1950,55000000,15.006,2007-05-01,8461686,124,5.642,229,tt0338216
1210,1738,70000000,18.756,2007-04-25,76066841,96,6.034,2580,tt0435705
1211,1267,150000000,45.425,2007-03-23,169332978,95,6.874,2437,tt0396555
1212,2312,60000000,20.663,2007-11-29,13100000,127,4.7,715,tt0460780
1213,4858,80000000,21.62,2007-08-17,40170558,99,5.964,1276,tt0427392
1214,2310,70000000,33.287,2007-11-05,195735876,115,5.871,2509,tt0442933
1215,2698,175000000,32.037,2007-06-09,174440724,96,5.55,3803,tt0413099
1216,2268,180000000,40.847,2007-12-04,372234864,113,6.038,4118,tt0385752
1217,155,185000000,91.515,2008-07-14,1004558444,152,8.508,29377,tt0468569
1218,1726,140000000,125.716,2008-04-30,585174222,126,7.632,24092,tt0371746
1219,8966,37000000,136.237,2008-11-20,393616788,122,6.293,12255,tt1099212
1220,217,185000000,47.475,2008-05-21,786636033,122,5.969,7156,tt0367882
1221,12405,15000000,29.97,2008-11-12,378410542,120,7.733,9579,tt1010048
1222,8681,25000000,92.132,2008-02-18,226830568,94,7.383,10064,tt0936501
1223,13223,33000000,30.041,2008-12-09,269958228,116,8.001,9638,tt1205489
1224,11631,52000000,29.177,2008-07-03,609841637,108,6.964,5794,tt0795421
1225,4564,65000000,60.495,2008-05-12,415252786,145,6.576,1912,tt1000774
1226,9502,130000000,104.674,2008-06-04,631744560,90,7.223,10079,tt0441773
1227,72391,0,19.11,2011-06-01,0,86,5.9,130,tt1704614
1228,11887,11000000,30.199,2008-10-11,252909177,117,6.57,3214,tt0962726
1229,8960,150000000,69.758,2008-07-01,629443428,92,6.344,8633,tt0448157
1230,14405,20000000,47.551,2008-10-03,149281606,91,5.3,938,tt1014775
1231,12222,85000000,37.246,2008-03-03,298572799,86,6.483,2896,tt0451079
1232,10189,27000000,19.223,2008-08-06,101624843,111,6.621,3310,tt0910936
1233,8909,75000000,33.89,2008-06-19,342463063,110,6.501,6331,tt0493464
1234,7191,25000000,47.891,2008-01-15,170764026,85,6.661,6279,tt1060277
1235,11665,80000000,22.192,2008-06-19,230685453,110,6.172,3164,tt0425061
1236,6557,30000000,19.744,2008-01-10,160259319,111,6.4,2843,tt0988595
1237,8065,35000000,34.04,2008-03-27,159808370,123,6.689,4139,tt0478087
1238,11917,10800000,47.335,2008-10-23,113864059,95,6.159,2938,tt1132626
1239,9029,35000000,24.077,2008-05-07,219375562,99,6.081,2694,tt1033643
1240,298621,0,1.956,1968-02-07,0,68,7.4,24,tt0290137
1241,10665,9000000,30.105,2008-05-29,82391145,86,6.102,2078,tt0482606
1242,88751,45000000,44.872,2008-07-10,101702060,93,6.055,4322,tt0373051
1243,8328,23000000,42.405,2008-02-14,150816700,98,6.687,2081,tt1023481
1244,12193,80000000,15.719,2008-11-26,164112721,88,5.804,971,tt0369436
1245,15373,28000000,21.248,2008-11-07,92380927,99,6.484,1636,tt0430922
1246,12133,65000000,22.117,2008-07-25,128107642,98,6.556,2710,tt0838283
1247,9870,30000000,29.654,2008-04-17,105173115,111,6.479,2995,tt0800039
1248,14438,500000,67.625,2008-09-26,33456317,122,7.597,606,tt1129423
1249,7461,40000000,18.148,2008-02-01,151161491,90,6.372,1798,tt0443274
1250,8780,30000000,13.493,2008-04-25,64444713,99,5.937,577,tt0871426
1251,10202,80000000,35.441,2008-12-24,212874864,99,6.114,2543,tt0960731
1252,10527,150000000,63.245,2008-10-30,603900354,89,6.473,6129,tt0479952
1253,10201,70000000,42.663,2008-12-09,223241637,104,6.7,6098,tt1068680
1254,12837,11000000,18.482,2008-09-17,38105395,114,7.465,453,tt0416212
1255,12180,8500000,22.397,2008-08-05,68282844,98,6.116,1721,tt1185834
1256,285205,0,1.586,2014-10-31,298244,87,5.85,20,tt3334972
1257,36599,1500000,31.055,1980-07-18,14796236,92,5.7,339,tt0081383
1258,4944,37000000,21.81,2008-09-05,163720069,96,6.6,4070,tt0887883
1259,12620,25000000,22.022,2008-08-22,70442940,97,5.659,1714,tt0852713
1260,12182,9000000,23.574,2008-10-03,33556631,89,6.453,1066,tt0981227
1261,13027,80000000,23.836,2008-09-25,178800000,118,6.433,2514,tt1059786
1262,12163,6000000,21.214,2008-09-07,44734660,109,7.525,3181,tt1125849
1263,13812,12000000,14.911,2008-10-10,40855419,89,5.767,1104,tt1082868
1264,9030,12000000,18.498,2008-02-01,58010320,98,5.785,901,tt0406759
1265,13279,20000000,16.674,2008-09-19,27640028,110,5.9,885,tt0947802
1266,7446,92000000,32.068,2008-08-09,195702811,107,6.619,5342,tt0942385
1267,10885,0,22.446,2008-03-21,0,85,5.523,625,tt0482599
1268,10188,27000000,15.446,2008-08-06,44352417,117,6.2,707,tt1018785
1269,8645,60000000,43.081,2008-06-11,163403799,91,5.339,3058,tt0949731
1270,11321,55000000,24.797,2008-12-18,168167691,123,7.612,6161,tt0814314
1271,14359,20000000,13.557,2008-02-27,50907234,104,7.2,1482,tt0918927
1272,14326,0,16.722,2008-09-26,84375061,97,6.275,530,tt0956038
1273,10139,20000000,13.315,2008-11-05,54589558,128,7.27,1945,tt1013753
1274,10488,37000000,14.991,2008-04-03,100076342,96,5.9,1032,tt0410377
1275,13972,16000000,11.965,2008-09-12,50007546,114,5.069,298,tt0430770
1276,8848,20000000,22.546,2008-02-28,64828421,112,6.814,1955,tt0200465
1277,10661,90000000,37.541,2008-06-05,204313400,113,5.681,3268,tt0960144
1278,11152,8000000,21.643,2008-04-02,22818256,91,5.9,990,tt0963794
1279,7278,30000000,44.275,2008-01-24,85897593,84,4.024,1449,tt1073498
1280,2253,75000000,30.934,2008-12-25,200276000,121,6.897,3235,tt0985699
1281,5038,15000000,20.685,2008-08-15,96408652,96,6.799,3330,tt0497465
1282,10358,24000000,51.981,2008-09-18,42105111,102,6.3,2061,tt1007028
1283,13490,35000000,19.486,2008-02-08,43650785,114,6.1,245,tt0494652
1284,6933,20000000,17.684,2008-01-04,45847751,87,5.478,668,tt0479968
1285,1266,20000000,31.397,2008-04-10,66476363,109,6.6,1242,tt0421073
1286,10761,40000000,18.29,2008-04-30,106407672,101,6.4,1486,tt0866439
1287,13051,35000000,20.21,2008-10-15,85416905,100,5.353,1812,tt0467197
1288,8456,20000000,45.173,2008-03-04,41627431,115,6.755,2064,tt1023111
1289,13090,5000000,10.907,2008-01-18,16174377,91,6.588,659,tt0862846
1290,8055,32000000,24.386,2008-01-02,108902486,124,7.446,2655,tt0976051
1291,12162,15000000,31.317,2008-10-10,49230772,131,7.253,4976,tt0887912
1292,13387,30000000,33.875,2008-11-26,108979549,104,6.1,2967,tt1129442
1293,13291,22000000,13.202,2008-08-23,23530831,114,6.607,554,tt0988047
1294,10183,1000000,9.167,2008-03-26,5457664,97,6.7,262,tt0978759
1295,8942,200000,10.148,2008-12-10,1192655,80,6.843,245,tt1152850
1296,559937,0,22.733,2019-12-29,0,110,7.435,84,tt9243442
1297,8676,70000000,38.416,2008-02-07,111231041,112,5.7,1301,tt0770752
1298,12690,20000000,12.989,2008-09-19,20211394,115,6.573,862,tt0800308
1299,13973,3000000,10.664,2008-09-26,3982459,92,6.132,338,tt1024715
1300,18533,230000,15.748,2008-10-09,2260712,92,7.0,2197,tt1172570
1301,10200,80000000,35.602,2008-12-10,233093859,104,5.588,2983,tt0970416
1302,21910,0,8.123,2008-08-07,0,85,6.1,142,tt0902290
1303,13596,20000000,19.007,2008-09-19,41624687,101,5.658,657,tt1046163
1304,13996,5000000,12.013,2008-09-05,4040588,110,6.263,169,tt0914797
1305,22152,1500000,10.584,2008-09-08,0,95,6.0,119,tt0363780
1306,12085,0,18.554,2008-01-17,0,104,6.473,582,tt0951216
1307,13991,7000000,12.163,2008-08-28,6265483,94,4.674,132,tt0844671
1308,13160,10000000,13.187,2008-02-01,0,95,5.543,409,tt0785007
1309,39514,58000000,34.609,2010-10-13,199000000,111,6.704,6013,tt1245526
1310,1729,55000000,36.206,2008-04-18,127906624,104,6.599,1467,tt0865556
1311,13813,32000000,19.783,2008-12-31,51155219,137,6.819,1533,tt1034303
1312,14574,12500000,77.758,2008-05-07,20416563,94,7.845,6289,tt0914798
1313,10900,3500000,8.878,2008-02-08,1138322,97,5.973,274,tt0409345
1314,14299,12000000,16.198,2008-12-05,8880045,109,7.176,369,tt1042877
1315,13990,6000000,9.573,2008-07-03,3175469,99,6.326,236,tt1082886
1316,12621,9000000,10.996,2008-01-21,4886216,92,5.9,150,tt1104733
1317,13515,35000000,26.631,2008-08-15,72436439,111,6.245,1596,tt0790686
1318,12400,7000000,13.825,2008-04-07,0,99,6.365,219,tt1012804
1319,10187,21000000,12.006,2008-08-01,17600000,120,5.665,209,tt1027862
1320,8247,85000000,27.522,2008-02-13,222231186,88,6.134,5112,tt0489099
1321,14248,25000000,35.662,2008-09-19,30700000,87,6.0,506,tt0465502
1322,13805,25000000,17.849,2008-08-29,14109284,87,3.285,911,tt1213644
1323,8090,35000000,15.11,2008-01-22,52659594,101,6.169,754,tt0880578
1324,11499,25000000,14.71,2008-10-15,18593156,122,7.305,1016,tt0870111
1325,12797,20000000,12.495,2008-09-19,27090159,102,6.544,837,tt0995039
1326,10362,9800000,12.584,2008-11-19,16303643,110,6.844,737,tt1103275
